"Variables" "Value" "Std.Error" "DF" "t.value" "p.value"
"151" "ParticipantTypePatient:SegID64" 0.0388401782810497 0.0316609074660834 4680 1.22675505503615 0.2199763804305
"152" "ParticipantTypePatient:SegID65" -0.0201115931282295 0.0294150556494857 4680 -0.683717663766553 0.494187316851698
"153" "ParticipantTypePatient:SegID66" -0.0196863317167387 0.0294150556494858 4680 -0.669260393429949 0.503362400636825
"154" "ParticipantTypePatient:SegID67" -0.00599847046776122 0.0294150556494857 4680 -0.203925178291006 0.838420835674188
"155" "ParticipantTypePatient:SegID68" -0.0188184791285061 0.0294150556494858 4680 -0.639756706658996 0.522362097970395
"156" "ParticipantTypePatient:SegID69" -0.014211077644912 0.030457416512575 4680 -0.466588413335867 0.640816096435609
"157" "ParticipantTypePatient:SegID70" 0.0195858060817953 0.0294150556494859 4680 0.665842904231854 0.505544334301621
"158" "ParticipantTypePatient:SegID71" -0.0148398303504941 0.0304570021095255 4680 -0.487238707773309 0.626111997828952
"159" "ParticipantTypePatient:SegID72" -0.0281448073390846 0.0316604685054866 4680 -0.888957386534164 0.374071670600594
"160" "ParticipantTypePatient:SegID73" -0.0479605028012929 0.0294150556494859 4680 -1.63047465803897 0.103068508527256
"161" "ParticipantTypePatient:SegID74" -0.00122492241345225 0.0294150556494858 4680 -0.0416427025686645 0.966785307408385
"162" "ParticipantTypePatient:SegID75" -0.0142692241121699 0.0304557674355237 4680 -0.468522887902216 0.639432528104701
"163" "ParticipantTypePatient:SegID76" -0.0035486664604355 0.0294150556494857 4680 -0.120641160864081 0.903980444114793
"164" "ParticipantTypePatient:SegID77" -0.0154096889665773 0.0294150556494857 4680 -0.523870807867968 0.600393206786738
"165" "ParticipantTypePatient:SegID78" -0.00730955095802488 0.0304573453746975 4680 -0.239993041681739 0.810346161682537
"166" "ParticipantTypePatient:SegID79" -0.042944637447609 0.0294150556494858 4680 -1.45995431588992 0.144369750931402
"167" "ParticipantTypePatient:SegID80" -0.0259669495347863 0.0304554233185283 4680 -0.852621526983956 0.393912851789311
"168" "ParticipantTypePatient:SegID81" -0.0444184160789057 0.0304569107908473 4680 -1.45840188402345 0.144796906201905
"169" "ParticipantTypePatient:SegID82" -0.035347480666237 0.0304552390829835 4680 -1.16063710975715 0.245848706947428
"170" "ParticipantTypePatient:SegID83" -0.0150906347366979 0.0294150556494858 4680 -0.513024177704104 0.607958622773586
"171" "ParticipantTypePatient:SegID84" 0.0202456072829752 0.0304552390829837 4680 0.664765994048199 0.506232930240526
"172" "ParticipantTypePatient:SegID85" 0.021274661354988 0.0294150556494858 4680 0.723257559275088 0.469557806894547
